113044	2	113044	1	3	4	5	6	0	0	0	0	0
113044	3	113044	1	2	4	5	6	0	0	0	0	0
113044	4	113044	1	2	3	5	6	0	0	0	0	0
113044	5	113044	1	2	3	4	6	0	0	0	0	0
113044	6	113044	1	2	3	4	5	0	0	0	0	0
117054	1	117054	2	3	4	5	6	0	0	0	0	0
117054	2	117054	1	3	4	5	6	0	0	0	0	0
117054	3	117054	1	2	4	5	6	0	0	0	0	0
117054	4	117054	1	2	3	5	6	0	0	0	0	0
117054	5	117054	1	2	3	4	6	0	0	0	0	0
117054	6	117054	1	2	3	4	5	0	0	0	0	0
118020	1	118020	2	3	4	5	6	0	0	0	0	0
118020	2	118020	1	3	4	5	6	0	0	0	0	0
118020	3	118020	1	2	4	5	6	0	0	0	0	0
118020	4	118020	1	2	3	5	6	0	0	0	0	0
118020	5	118020	1	2	3	4	6	0	0	0	0	0
118020	6	118020	1	2	3	4	5	0	0	0	0	0
118035	1	118035	2	3	4	5	0	0	0	0	0	0
118035	2	118035	1	3	4	5	0	0	0	0	0	0
118035	3	118035	1	2	4	5	0	0	0	0	0	0
118035	4	118035	1	2	3	5	0	0	0	0	0	0
118035	5	118035	1	2	3	4	0	0	0	0	0	0
12003	1	12003	2	3	4	5	0	0	0	0	0	0
12003	2	12003	1	3	4	5	0	0	0	0	0	0
12003	3	12003	1	2	4	5	0	0	0	0	0	0
12003	4	12003	1	2	3	5	0	0	0	0	0	0
12003	5	12003	1	2	3	4	0	0	0	0	0	0
12074	1	12074	2	3	4	5	0	0	0	0	0	0
12074	2	12074	1	3	4	5	0	0	0	0	0	0
12074	3	12074	1	2	4	5	0	0	0	0	0	0
12074	4	12074	1	2	3	5	0	0	0	0	0	0
12074	5	12074	1	2	3	4	0	0	0	0	0	0
122048	1	122048	2	3	4	5	0	0	0	0	0	0
122048	2	122048	1	3	4	5	0	0	0	0	0	0
122048	3	122048	1	2	4	5	0	0	0	0	0	0
122048	4	122048	1	2	3	5	0	0	0	0	0	0
122048	5	122048	1	2	3	4	0	0	0	0	0	0
124084	1	124084	2	3	4	5	0	0	0	0	0	0
124084	2	124084	1	3	4	5	0	0	0	0	0	0
124084	3	124084	1	2	4	5	0	0	0	0	0	0
124084	4	124084	1	2	3	5	0	0	0	0	0	0
124084	5	124084	1	2	3	4	0	0	0	0	0	0
126039	1	126039	2	3	4	5	0	0	0	0	0	0
126039	2	126039	1	3	4	5	0	0	0	0	0	0
126039	3	126039	1	2	4	5	0	0	0	0	0	0
126039	4	126039	1	2	3	5	0	0	0	0	0	0
126039	5	126039	1	2	3	4	0	0	0	0	0	0
130034	1	130034	2	3	4	5	0	0	0	0	0	0
130034	2	130034	1	3	4	5	0	0	0	0	0	0
130034	3	130034	1	2	4	5	0	0	0	0	0	0
130034	4	130034	1	2	3	5	0	0	0	0	0	0
130034	5	130034	1	2	3	4	0	0	0	0	0	0
134008	1	134008	2	3	4	5	0	0	0	0	0	0
134008	2	134008	1	3	4	5	0	0	0	0	0	0
134008	3	134008	1	2	4	5	0	0	0	0	0	0
134008	4	134008	1	2	3	5	0	0	0	0	0	0
134008	5	134008	1	2	3	4	0	0	0	0	0	0
134052	1	134052	2	3	4	5	0	0	0	0	0	0
134052	2	134052	1	3	4	5	0	0	0	0	0	0
134052	3	134052	1	2	4	5	0	0	0	0	0	0
134052	4	134052	1	2	3	5	0	0	0	0	0	0
134052	5	134052	1	2	3	4	0	0	0	0	0	0
135037	1	135037	2	3	4	5	0	0	0	0	0	0
135037	2	135037	1	3	4	5	0	0	0	0	0	0
135037	3	135037	1	2	4	5	0	0	0	0	0	0
135037	4	135037	1	2	3	5	0	0	0	0	0	0
135037	5	135037	1	2	3	4	0	0	0	0	0	0
135069	1	135069	2	3	4	5	0	0	0	0	0	0
135069	2	135069	1	3	4	5	0	0	0	0	0	0
135069	3	135069	1	2	4	5	0	0	0	0	0	0
135069	4	135069	1	2	3	5	0	0	0	0	0	0
135069	5	135069	1	2	3	4	0	0	0	0	0	0
138032	1	138032	2	3	4	5	0	0	0	0	0	0
138032	2	138032	1	3	4	5	0	0	0	0	0	0
138032	3	138032	1	2	4	5	0	0	0	0	0	0
138032	4	138032	1	2	3	5	0	0	0	0	0	0
138032	5	138032	1	2	3	4	0	0	0	0	0	0
138078	1	138078	2	3	4	5	6	0	0	0	0	0
138078	2	138078	1	3	4	5	6	0	0	0	0	0
138078	3	138078	1	2	4	5	6	0	0	0	0	0
138078	4	138078	1	2	3	5	6	0	0	0	0	0
138078	5	138078	1	2	3	4	6	0	0	0	0	0
138078	6	138078	1	2	3	4	5	0	0	0	0	0
140055	1	140055	2	3	4	5	0	0	0	0	0	0
140055	2	140055	1	3	4	5	0	0	0	0	0	0
140055	3	140055	1	2	4	5	0	0	0	0	0	0
140055	4	140055	1	2	3	5	0	0	0	0	0	0
140055	5	140055	1	2	3	4	0	0	0	0	0	0
140075	1	140075	2	3	4	5	0	0	0	0	0	0
140075	2	140075	1	3	4	5	0	0	0	0	0	0
140075	3	140075	1	2	4	5	0	0	0	0	0	0
140075	4	140075	1	2	3	5	0	0	0	0	0	0
140075	5	140075	1	2	3	4	0	0	0	0	0	0
144067	1	144067	2	3	4	5	6	7	0	0	0	0
144067	2	144067	1	3	4	5	6	7	0	0	0	0
144067	3	144067	1	2	4	5	6	7	0	0	0	0
144067	4	144067	1	2	3	5	6	7	0	0	0	0
144067	5	144067	1	2	3	4	6	7	0	0	0	0
144067	6	144067	1	2	3	4	5	7	0	0	0	0
144067	7	144067	1	2	3	4	5	6	0	0	0	0
145014	1	145014	2	3	4	5	0	0	0	0	0	0
145014	2	145014	1	3	4	5	0	0	0	0	0	0
145014	3	145014	1	2	4	5	0	0	0	0	0	0
145014	4	145014	1	2	3	5	0	0	0	0	0	0
145014	5	145014	1	2	3	4	0	0	0	0	0	0
145053	1	145053	2	3	4	5	0	0	0	0	0	0
145053	2	145053	1	3	4	5	0	0	0	0	0	0
145053	3	145053	1	2	4	5	0	0	0	0	0	0
145053	4	145053	1	2	3	5	0	0	0	0	0	0
145053	5	145053	1	2	3	4	0	0	0	0	0	0
147021	1	147021	2	3	4	5	0	0	0	0	0	0
147021	2	147021	1	3	4	5	0	0	0	0	0	0
147021	3	147021	1	2	4	5	0	0	0	0	0	0
147021	4	147021	1	2	3	5	0	0	0	0	0	0
147021	5	147021	1	2	3	4	0	0	0	0	0	0
147062	1	147062	2	3	4	5	0	0	0	0	0	0
147062	2	147062	1	3	4	5	0	0	0	0	0	0
147062	3	147062	1	2	4	5	0	0	0	0	0	0
147062	4	147062	1	2	3	5	0	0	0	0	0	0
147062	5	147062	1	2	3	4	0	0	0	0	0	0
15004	1	15004	2	3	4	5	6	0	0	0	0	0
15004	2	15004	1	3	4	5	6	0	0	0	0	0
15004	3	15004	1	2	4	5	6	0	0	0	0	0
15004	4	15004	1	2	3	5	6	0	0	0	0	0
15004	5	15004	1	2	3	4	6	0	0	0	0	0
15004	6	15004	1	2	3	4	5	0	0	0	0	0
15088	1	15088	2	3	4	5	0	0	0	0	0	0
15088	2	15088	1	3	4	5	0	0	0	0	0	0
15088	3	15088	1	2	4	5	0	0	0	0	0	0
15088	4	15088	1	2	3	5	0	0	0	0	0	0
15088	5	15088	1	2	3	4	0	0	0	0	0	0
151087	1	151087	2	3	4	5	0	0	0	0	0	0
151087	2	151087	1	3	4	5	0	0	0	0	0	0
151087	3	151087	1	2	4	5	0	0	0	0	0	0
151087	4	151087	1	2	3	5	0	0	0	0	0	0
151087	5	151087	1	2	3	4	0	0	0	0	0	0
153077	1	153077	2	3	4	5	0	0	0	0	0	0
153077	2	153077	1	3	4	5	0	0	0	0	0	0
153077	3	153077	1	2	4	5	0	0	0	0	0	0
153077	4	153077	1	2	3	5	0	0	0	0	0	0
153077	5	153077	1	2	3	4	0	0	0	0	0	0
153093	1	153093	2	3	4	5	0	0	0	0	0	0
153093	2	153093	1	3	4	5	0	0	0	0	0	0
153093	3	153093	1	2	4	5	0	0	0	0	0	0
153093	4	153093	1	2	3	5	0	0	0	0	0	0
153093	5	153093	1	2	3	4	0	0	0	0	0	0
155060	1	155060	2	3	4	5	6	7	0	0	0	0
155060	2	155060	1	3	4	5	6	7	0	0	0	0
155060	3	155060	1	2	4	5	6	7	0	0	0	0
155060	4	155060	1	2	3	5	6	7	0	0	0	0
155060	5	155060	1	2	3	4	6	7	0	0	0	0
155060	6	155060	1	2	3	4	5	7	0	0	0	0
155060	7	155060	1	2	3	4	5	6	0	0	0	0
156079	1	156079	2	3	4	5	0	0	0	0	0	0
156079	2	156079	1	3	4	5	0	0	0	0	0	0
156079	3	156079	1	2	4	5	0	0	0	0	0	0
156079	4	156079	1	2	3	5	0	0	0	0	0	0
156079	5	156079	1	2	3	4	0	0	0	0	0	0
157036	1	157036	2	3	4	5	6	0	0	0	0	0
157036	2	157036	1	3	4	5	6	0	0	0	0	0
157036	3	157036	1	2	4	5	6	0	0	0	0	0
157036	4	157036	1	2	3	5	6	0	0	0	0	0
157036	5	157036	1	2	3	4	6	0	0	0	0	0
157036	6	157036	1	2	3	4	5	0	0	0	0	0
159029	1	159029	2	3	4	5	6	0	0	0	0	0
159029	2	159029	1	3	4	5	6	0	0	0	0	0
159029	3	159029	1	2	4	5	6	0	0	0	0	0
159029	4	159029	1	2	3	5	6	0	0	0	0	0
159029	5	159029	1	2	3	4	6	0	0	0	0	0
159029	6	159029	1	2	3	4	5	0	0	0	0	0
159045	1	159045	2	3	4	5	0	0	0	0	0	0
159045	2	159045	1	3	4	5	0	0	0	0	0	0
159045	3	159045	1	2	4	5	0	0	0	0	0	0
159045	4	159045	1	2	3	5	0	0	0	0	0	0
159045	5	159045	1	2	3	4	0	0	0	0	0	0
159091	1	159091	2	3	4	5	6	0	0	0	0	0
159091	2	159091	1	3	4	5	6	0	0	0	0	0
159091	3	159091	1	2	4	5	6	0	0	0	0	0
159091	4	159091	1	2	3	5	6	0	0	0	0	0
159091	5	159091	1	2	3	4	6	0	0	0	0	0
159091	6	159091	1	2	3	4	5	0	0	0	0	0
16052	1	16052	2	3	4	5	6	0	0	0	0	0
16052	2	16052	1	3	4	5	6	0	0	0	0	0
16052	3	16052	1	2	4	5	6	0	0	0	0	0
16052	4	16052	1	2	3	5	6	0	0	0	0	0
16052	5	16052	1	2	3	4	6	0	0	0	0	0
16052	6	16052	1	2	3	4	5	0	0	0	0	0
161062	1	161062	2	3	4	5	0	0	0	0	0	0
161062	2	161062	1	3	4	5	0	0	0	0	0	0
161062	3	161062	1	2	4	5	0	0	0	0	0	0
161062	4	161062	1	2	3	5	0	0	0	0	0	0
161062	5	161062	1	2	3	4	0	0	0	0	0	0
163014	1	163014	2	3	4	5	6	0	0	0	0	0
163014	2	163014	1	3	4	5	6	0	0	0	0	0
163014	3	163014	1	2	4	5	6	0	0	0	0	0
163014	4	163014	1	2	3	5	6	0	0	0	0	0
163014	5	163014	1	2	3	4	6	0	0	0	0	0
163014	6	163014	1	2	3	4	5	0	0	0	0	0
163062	1	163062	2	3	4	5	0	0	0	0	0	0
163062	2	163062	1	3	4	5	0	0	0	0	0	0
163062	3	163062	1	2	4	5	0	0	0	0	0	0
163062	4	163062	1	2	3	5	0	0	0	0	0	0
163062	5	163062	1	2	3	4	0	0	0	0	0	0
164074	1	164074	2	3	4	5	0	0	0	0	0	0
164074	2	164074	1	3	4	5	0	0	0	0	0	0
164074	3	164074	1	2	4	5	0	0	0	0	0	0
164074	4	164074	1	2	3	5	0	0	0	0	0	0
164074	5	164074	1	2	3	4	0	0	0	0	0	0
166081	1	166081	2	3	4	5	6	0	0	0	0	0
166081	2	166081	1	3	4	5	6	0	0	0	0	0
166081	3	166081	1	2	4	5	6	0	0	0	0	0
166081	4	166081	1	2	3	5	6	0	0	0	0	0
166081	5	166081	1	2	3	4	6	0	0	0	0	0
166081	6	166081	1	2	3	4	5	0	0	0	0	0
169012	1	169012	2	3	4	5	6	7	8	9	0	0
169012	2	169012	1	3	4	5	6	7	8	9	0	0
169012	3	169012	1	2	4	5	6	7	8	9	0	0
169012	4	169012	1	2	3	5	6	7	8	9	0	0
169012	5	169012	1	2	3	4	6	7	8	9	0	0
169012	6	169012	1	2	3	4	5	7	8	9	0	0
169012	7	169012	1	2	3	4	5	6	8	9	0	0
169012	8	169012	1	2	3	4	5	6	7	9	0	0
169012	9	169012	1	2	3	4	5	6	7	8	0	0
170054	1	170054	2	3	4	5	0	0	0	0	0	0
170054	2	170054	1	3	4	5	0	0	0	0	0	0
170054	3	170054	1	2	4	5	0	0	0	0	0	0
170054	4	170054	1	2	3	5	0	0	0	0	0	0
170054	5	170054	1	2	3	4	0	0	0	0	0	0
172032	1	172032	2	3	4	5	6	0	0	0	0	0
172032	2	172032	1	3	4	5	6	0	0	0	0	0
172032	3	172032	1	2	4	5	6	0	0	0	0	0
172032	4	172032	1	2	3	5	6	0	0	0	0	0
172032	5	172032	1	2	3	4	6	0	0	0	0	0
172032	6	172032	1	2	3	4	5	0	0	0	0	0
173036	1	173036	2	3	4	5	0	0	0	0	0	0
173036	2	173036	1	3	4	5	0	0	0	0	0	0
173036	3	173036	1	2	4	5	0	0	0	0	0	0
173036	4	173036	1	2	3	5	0	0	0	0	0	0
173036	5	173036	1	2	3	4	0	0	0	0	0	0
176019	1	176019	2	3	4	5	6	7	0	0	0	0
176019	2	176019	1	3	4	5	6	7	0	0	0	0
176019	3	176019	1	2	4	5	6	7	0	0	0	0
176019	4	176019	1	2	3	5	6	7	0	0	0	0
176019	5	176019	1	2	3	4	6	7	0	0	0	0
176019	6	176019	1	2	3	4	5	7	0	0	0	0
176019	7	176019	1	2	3	4	5	6	0	0	0	0
176035	1	176035	2	3	4	5	6	0	0	0	0	0
176035	2	176035	1	3	4	5	6	0	0	0	0	0
176035	3	176035	1	2	4	5	6	0	0	0	0	0
176035	4	176035	1	2	3	5	6	0	0	0	0	0
176035	5	176035	1	2	3	4	6	0	0	0	0	0
176035	6	176035	1	2	3	4	5	0	0	0	0	0
176039	1	176039	2	3	4	5	0	0	0	0	0	0
176039	2	176039	1	3	4	5	0	0	0	0	0	0
176039	3	176039	1	2	4	5	0	0	0	0	0	0
176039	4	176039	1	2	3	5	0	0	0	0	0	0
176039	5	176039	1	2	3	4	0	0	0	0	0	0
178054	1	178054	2	3	4	5	0	0	0	0	0	0
178054	2	178054	1	3	4	5	0	0	0	0	0	0
178054	3	178054	1	2	4	5	0	0	0	0	0	0
178054	4	178054	1	2	3	5	0	0	0	0	0	0
178054	5	178054	1	2	3	4	0	0	0	0	0	0
181018	1	181018	2	3	4	5	0	0	0	0	0	0
181018	2	181018	1	3	4	5	0	0	0	0	0	0
181018	3	181018	1	2	4	5	0	0	0	0	0	0
181018	4	181018	1	2	3	5	0	0	0	0	0	0
181018	5	181018	1	2	3	4	0	0	0	0	0	0
181079	1	181079	2	3	4	5	6	0	0	0	0	0
181079	2	181079	1	3	4	5	6	0	0	0	0	0
181079	3	181079	1	2	4	5	6	0	0	0	0	0
181079	4	181079	1	2	3	5	6	0	0	0	0	0
181079	5	181079	1	2	3	4	6	0	0	0	0	0
181079	6	181079	1	2	3	4	5	0	0	0	0	0
181091	1	181091	2	3	4	5	0	0	0	0	0	0
181091	2	181091	1	3	4	5	0	0	0	0	0	0
181091	3	181091	1	2	4	5	0	0	0	0	0	0
181091	4	181091	1	2	3	5	0	0	0	0	0	0
181091	5	181091	1	2	3	4	0	0	0	0	0	0
183055	1	183055	2	3	4	5	0	0	0	0	0	0
183055	2	183055	1	3	4	5	0	0	0	0	0	0
183055	3	183055	1	2	4	5	0	0	0	0	0	0
183055	4	183055	1	2	3	5	0	0	0	0	0	0
183055	5	183055	1	2	3	4	0	0	0	0	0	0
183087	1	183087	2	3	4	5	6	0	0	0	0	0
183087	2	183087	1	3	4	5	6	0	0	0	0	0
183087	3	183087	1	2	4	5	6	0	0	0	0	0
183087	4	183087	1	2	3	5	6	0	0	0	0	0
183087	5	183087	1	2	3	4	6	0	0	0	0	0
183087	6	183087	1	2	3	4	5	0	0	0	0	0
187003	1	187003	2	3	4	5	0	0	0	0	0	0
187003	2	187003	1	3	4	5	0	0	0	0	0	0
187003	3	187003	1	2	4	5	0	0	0	0	0	0
187003	4	187003	1	2	3	5	0	0	0	0	0	0
187003	5	187003	1	2	3	4	0	0	0	0	0	0
187029	1	187029	2	3	4	5	6	7	0	0	0	0
187029	2	187029	1	3	4	5	6	7	0	0	0	0
187029	3	187029	1	2	4	5	6	7	0	0	0	0
187029	4	187029	1	2	3	5	6	7	0	0	0	0
187029	5	187029	1	2	3	4	6	7	0	0	0	0
187029	6	187029	1	2	3	4	5	7	0	0	0	0
187029	7	187029	1	2	3	4	5	6	0	0	0	0
187039	1	187039	2	3	4	5	0	0	0	0	0	0
187039	2	187039	1	3	4	5	0	0	0	0	0	0
187039	3	187039	1	2	4	5	0	0	0	0	0	0
187039	4	187039	1	2	3	5	0	0	0	0	0	0
187039	5	187039	1	2	3	4	0	0	0	0	0	0
187071	1	187071	2	3	4	5	6	0	0	0	0	0
187071	2	187071	1	3	4	5	6	0	0	0	0	0
187071	3	187071	1	2	4	5	6	0	0	0	0	0
187071	4	187071	1	2	3	5	6	0	0	0	0	0
187071	5	187071	1	2	3	4	6	0	0	0	0	0
187071	6	187071	1	2	3	4	5	0	0	0	0	0
187083	1	187083	2	3	4	5	0	0	0	0	0	0
187083	2	187083	1	3	4	5	0	0	0	0	0	0
187083	3	187083	1	2	4	5	0	0	0	0	0	0
187083	4	187083	1	2	3	5	0	0	0	0	0	0
187083	5	187083	1	2	3	4	0	0	0	0	0	0
188005	1	188005	2	3	4	5	6	0	0	0	0	0
188005	2	188005	1	3	4	5	6	0	0	0	0	0
188005	3	188005	1	2	4	5	6	0	0	0	0	0
188005	4	188005	1	2	3	5	6	0	0	0	0	0
188005	5	188005	1	2	3	4	6	0	0	0	0	0
188005	6	188005	1	2	3	4	5	0	0	0	0	0
188063	1	188063	2	3	4	5	0	0	0	0	0	0
188063	2	188063	1	3	4	5	0	0	0	0	0	0
188063	3	188063	1	2	4	5	0	0	0	0	0	0
188063	4	188063	1	2	3	5	0	0	0	0	0	0
188063	5	188063	1	2	3	4	0	0	0	0	0	0
188091	1	188091	2	3	4	5	0	0	0	0	0	0
188091	2	188091	1	3	4	5	0	0	0	0	0	0
188091	3	188091	1	2	4	5	0	0	0	0	0	0
188091	4	188091	1	2	3	5	0	0	0	0	0	0
188091	5	188091	1	2	3	4	0	0	0	0	0	0
189003	1	189003	2	3	4	5	0	0	0	0	0	0
189003	2	189003	1	3	4	5	0	0	0	0	0	0
189003	3	189003	1	2	4	5	0	0	0	0	0	0
189003	4	189003	1	2	3	5	0	0	0	0	0	0
189003	5	189003	1	2	3	4	0	0	0	0	0	0
189011	1	189011	2	3	4	5	0	0	0	0	0	0
189011	2	189011	1	3	4	5	0	0	0	0	0	0
189011	3	189011	1	2	4	5	0	0	0	0	0	0
189011	4	189011	1	2	3	5	0	0	0	0	0	0
189011	5	189011	1	2	3	4	0	0	0	0	0	0
196015	1	196015	2	3	4	5	0	0	0	0	0	0
196015	2	196015	1	3	4	5	0	0	0	0	0	0
196015	3	196015	1	2	4	5	0	0	0	0	0	0
196015	4	196015	1	2	3	5	0	0	0	0	0	0
196015	5	196015	1	2	3	4	0	0	0	0	0	0
198004	1	198004	2	3	4	5	0	0	0	0	0	0
198004	2	198004	1	3	4	5	0	0	0	0	0	0
198004	3	198004	1	2	4	5	0	0	0	0	0	0
198004	4	198004	1	2	3	5	0	0	0	0	0	0
198004	5	198004	1	2	3	4	0	0	0	0	0	0
198023	1	198023	2	3	4	5	6	0	0	0	0	0
198023	2	198023	1	3	4	5	6	0	0	0	0	0
198023	3	198023	1	2	4	5	6	0	0	0	0	0
198023	4	198023	1	2	3	5	6	0	0	0	0	0
198023	5	198023	1	2	3	4	6	0	0	0	0	0
198023	6	198023	1	2	3	4	5	0	0	0	0	0
198054	1	198054	2	3	4	5	0	0	0	0	0	0
198054	2	198054	1	3	4	5	0	0	0	0	0	0
198054	3	198054	1	2	4	5	0	0	0	0	0	0
198054	4	198054	1	2	3	5	0	0	0	0	0	0
198054	5	198054	1	2	3	4	0	0	0	0	0	0
20008	1	20008	2	3	4	5	0	0	0	0	0	0
20008	2	20008	1	3	4	5	0	0	0	0	0	0
20008	3	20008	1	2	4	5	0	0	0	0	0	0
20008	4	20008	1	2	3	5	0	0	0	0	0	0
20008	5	20008	1	2	3	4	0	0	0	0	0	0
202012	1	202012	2	3	4	5	0	0	0	0	0	0
202012	2	202012	1	3	4	5	0	0	0	0	0	0
202012	3	202012	1	2	4	5	0	0	0	0	0	0
202012	4	202012	1	2	3	5	0	0	0	0	0	0
202012	5	202012	1	2	3	4	0	0	0	0	0	0
207056	1	207056	2	3	4	5	0	0	0	0	0	0
207056	2	207056	1	3	4	5	0	0	0	0	0	0
207056	3	207056	1	2	4	5	0	0	0	0	0	0
207056	4	207056	1	2	3	5	0	0	0	0	0	0
207056	5	207056	1	2	3	4	0	0	0	0	0	0
209070	1	209070	2	3	4	5	0	0	0	0	0	0
209070	2	209070	1	3	4	5	0	0	0	0	0	0
209070	3	209070	1	2	4	5	0	0	0	0	0	0
209070	4	209070	1	2	3	5	0	0	0	0	0	0
209070	5	209070	1	2	3	4	0	0	0	0	0	0
2092	1	2092	2	3	4	5	6	7	0	0	0	0
2092	2	2092	1	3	4	5	6	7	0	0	0	0
2092	3	2092	1	2	4	5	6	7	0	0	0	0
2092	4	2092	1	2	3	5	6	7	0	0	0	0
2092	5	2092	1	2	3	4	6	7	0	0	0	0
2092	6	2092	1	2	3	4	5	7	0	0	0	0
2092	7	2092	1	2	3	4	5	6	0	0	0	0
216041	1	216041	2	3	4	5	6	0	0	0	0	0
216041	2	216041	1	3	4	5	6	0	0	0	0	0
216041	3	216041	1	2	4	5	6	0	0	0	0	0
216041	4	216041	1	2	3	5	6	0	0	0	0	0
216041	5	216041	1	2	3	4	6	0	0	0	0	0
216041	6	216041	1	2	3	4	5	0	0	0	0	0
216053	1	216053	2	3	4	5	0	0	0	0	0	0
216053	2	216053	1	3	4	5	0	0	0	0	0	0
216053	3	216053	1	2	4	5	0	0	0	0	0	0
216053	4	216053	1	2	3	5	0	0	0	0	0	0
216053	5	216053	1	2	3	4	0	0	0	0	0	0
216066	1	216066	2	3	4	5	0	0	0	0	0	0
216066	2	216066	1	3	4	5	0	0	0	0	0	0
216066	3	216066	1	2	4	5	0	0	0	0	0	0
216066	4	216066	1	2	3	5	0	0	0	0	0	0
216066	5	216066	1	2	3	4	0	0	0	0	0	0
22013	1	22013	2	3	4	5	0	0	0	0	0	0
22013	2	22013	1	3	4	5	0	0	0	0	0	0
22013	3	22013	1	2	4	5	0	0	0	0	0	0
22013	4	22013	1	2	3	5	0	0	0	0	0	0
22013	5	22013	1	2	3	4	0	0	0	0	0	0
22090	1	22090	2	3	4	5	6	0	0	0	0	0
22090	2	22090	1	3	4	5	6	0	0	0	0	0
22090	3	22090	1	2	4	5	6	0	0	0	0	0
22090	4	22090	1	2	3	5	6	0	0	0	0	0
22090	5	22090	1	2	3	4	6	0	0	0	0	0
